id,year,country,shannon_diversity,field_of_study_id,rca_sum,female_share,name
1146,2015,Canada,0.818105661888249,60644358,0.661981934454495,0.284633458646617,Bioinformatics
1147,2015,China,1.19387570717935,60644358,1.03187090287716,0.145215201465201,Bioinformatics
1148,2015,France,1.15279872281979,60644358,0.340572284699615,0.252339327339327,Bioinformatics
1149,2015,Germany,1.22998234669974,60644358,0.894951135258919,0.178915122817562,Bioinformatics
1150,2015,Israel,1.05298157513027,60644358,0.998398983111698,0.248013524936602,Bioinformatics
1151,2015,Italy,0.64020643336047,60644358,1.14478078890627,0.171788194444444,Bioinformatics
1152,2015,Japan,0.391243563629256,60644358,1.59064278037503,0.0708927510398099,Bioinformatics
1153,2015,Netherlands,0.878514187390799,60644358,1.13382012177844,0.197471818872321,Bioinformatics
1154,2015,Sweden,0.29747224891929,60644358,0.639224417389281,0.266812446812447,Bioinformatics
1155,2015,Switzerland,1.41543724730676,60644358,0.801346552234389,0.221401515151515,Bioinformatics
1156,2015,United Kingdom,1.29516067693048,60644358,1.08053743987957,0.220142368483779,Bioinformatics
1157,2015,United States,1.23308909748011,60644358,1.02070542781129,0.229699071229847,Bioinformatics
1158,2016,Australia,0.549613862885502,60644358,1.08981851566153,0.245708923221209,Bioinformatics
1159,2016,Austria,0,60644358,1.3522695995999,0.283925619834711,Bioinformatics
1160,2016,Belgium,0.965426306703517,60644358,0.854347369149653,0.227380296471206,Bioinformatics
1161,2016,Brazil,1.08341893224277,60644358,0.484028507545515,0.243075757575758,Bioinformatics
1162,2016,Canada,0.638229363699388,60644358,0.988374612518693,0.241558520710096,Bioinformatics
1163,2016,China,0.919368085842374,60644358,1.0833879433619,0.167753577988938,Bioinformatics
1164,2016,Denmark,1.25875455433979,60644358,1.14632762388102,0.199943083137278,Bioinformatics
1165,2016,Estonia,0.773228348524918,60644358,1.04211602171002,0.253231989623055,Bioinformatics
1166,2016,Finland,0.336396957115956,60644358,1.12293318257732,0.276239648688294,Bioinformatics
1167,2016,France,0.521000908641502,60644358,0.760265468683223,0.237260609304269,Bioinformatics
1168,2016,Germany,0.963464365922418,60644358,0.993645509072341,0.222700399171231,Bioinformatics
1169,2016,India,1.06964114073231,60644358,0.556383977692636,0.316513056835637,Bioinformatics
1170,2016,Israel,0.373139990121282,60644358,0.666838783975107,0.261809751448789,Bioinformatics
1171,2016,Italy,0.656345097011951,60644358,0.673033264021052,0.286897479624752,Bioinformatics
1172,2016,Japan,1.17865702748087,60644358,1.17975398684153,0.144532673979017,Bioinformatics
1173,2016,Netherlands,1.29337720668451,60644358,0.944166750023867,0.223727732894145,Bioinformatics
1174,2016,Norway,0.661054752615886,60644358,0.987267810041068,0.172982300442239,Bioinformatics
1175,2016,Poland,0.73452992143947,60644358,1.0027908888153,0.350199188758511,Bioinformatics
1176,2016,Russia,0.413816850303634,60644358,1.15790669078891,0.356030897207368,Bioinformatics
1177,2016,Singapore,0.29747224891929,60644358,1.32590654547926,0.276302859636193,Bioinformatics
1178,2016,South Korea,0.322756958897398,60644358,0.94067109924267,0.124340411840412,Bioinformatics
1179,2016,Spain,0.694805363566236,60644358,0.835120373562136,0.165992448699021,Bioinformatics
1180,2016,Sweden,0.536962296796308,60644358,1.03262065932541,0.190282042420269,Bioinformatics
1181,2016,Switzerland,0.995981031537718,60644358,1.18600651843148,0.239447856355394,Bioinformatics
1182,2016,United Kingdom,1.01827248227034,60644358,1.15026454120956,0.225424751683297,Bioinformatics
1183,2016,United States,1.04722937332689,60644358,0.972438775294952,0.240061852975361,Bioinformatics
1184,2017,Argentina,0.865856617457224,60644358,1.25288288521295,0.140740740740741,Bioinformatics
1185,2017,Australia,0.730453229286772,60644358,1.28198861538976,0.28389935701785,Bioinformatics
1186,2017,Austria,0.545897058697063,60644358,0.857060887022165,0.266763647408779,Bioinformatics
1187,2017,Belgium,1.44491644656226,60644358,1.076945322304,0.285361796202152,Bioinformatics
1188,2017,Brazil,0.826994856316591,60644358,0.581628940005714,0.327701660178379,Bioinformatics
1189,2017,Canada,0.971836101003579,60644358,1.01247630161559,0.279581757010705,Bioinformatics
1190,2017,Chile,0.816689088315021,60644358,0.905085850519096,0.241501322751323,Bioinformatics
1191,2017,China,0.873418191633083,60644358,0.999283411075491,0.227387573644695,Bioinformatics
1192,2017,Croatia,0,60644358,1.39339677330775,0.354603360688214,Bioinformatics
1193,2017,Denmark,1.02806499252019,60644358,0.934141655509783,0.245714589583064,Bioinformatics
1194,2017,Estonia,0.816689088315021,60644358,1.13533969089115,0.272144386001249,Bioinformatics
1195,2017,Finland,0.356197279542542,60644358,1.25190605464597,0.277760203007072,Bioinformatics
1196,2017,France,0.828898708921169,60644358,0.731783263007221,0.295593113062378,Bioinformatics
1197,2017,Germany,0.884208367565692,60644358,0.875910048398718,0.254790040135255,Bioinformatics
1198,2017,Greece,0.818095992971064,60644358,1.62691975105655,0.379308386612004,Bioinformatics
1199,2017,Hong Kong,0.627491843661397,60644358,0.95822024373365,0.251012114247408,Bioinformatics
1200,2017,Hungary,0.371232326640876,60644358,0.331273252477578,0.32967032967033,Bioinformatics
1201,2017,India,1.12288830986409,60644358,0.771138152032868,0.266570757399058,Bioinformatics
1202,2017,Iran,0.439496986921513,60644358,0.235743291297997,0.288233601841197,Bioinformatics
1203,2017,Ireland,0.482179190202273,60644358,0.921541956892171,0.27494475965161,Bioinformatics
1204,2017,Israel,1.01375014645928,60644358,0.80080042882152,0.271461550127837,Bioinformatics
1205,2017,Italy,1.04784978573644,60644358,1.08461316737103,0.306225269533567,Bioinformatics
1206,2017,Japan,0.80149430500764,60644358,0.761074451960698,0.188264287264567,Bioinformatics
1207,2017,Mexico,0.568995593589281,60644358,0.416252043330522,0.252371312897629,Bioinformatics
1208,2017,Netherlands,1.09526826535115,60644358,0.91732712925529,0.272104495096614,Bioinformatics
1209,2017,New Zealand,0.381580488309163,60644358,0.622445005971028,0.266547383352431,Bioinformatics
1210,2017,Norway,0.541865967644589,60644358,0.579892188495403,0.305510337749199,Bioinformatics
1211,2017,Poland,0.309543429150325,60644358,1.32052372366924,0.318417366946779,Bioinformatics
1212,2017,Portugal,0.879506460812007,60644358,0.548724413078244,0.308659327530295,Bioinformatics
1213,2017,Russia,1.22201988591165,60644358,0.771458259194359,0.241219336219336,Bioinformatics
1214,2017,Saudi Arabia,0.865856617457224,60644358,0.965424907220369,0.304499170726351,Bioinformatics
1215,2017,Singapore,0.716805900874242,60644358,1.14180061142409,0.294923652555671,Bioinformatics
1216,2017,South Africa,0.371232326640876,60644358,0.673514335611508,0.341007711455653,Bioinformatics
1217,2017,South Korea,0.682199511347535,60644358,1.08168796769355,0.165671211347461,Bioinformatics
1218,2017,Spain,1.3915362365061,60644358,0.91378859908178,0.273250772033369,Bioinformatics
1219,2017,Sweden,1.16273693033837,60644358,0.704694999794013,0.283749618899312,Bioinformatics
1220,2017,Switzerland,0.833500982549696,60644358,1.27829409011586,0.281731230633339,Bioinformatics
1221,2017,Taiwan,0.969918434275037,60644358,0.580763420749753,0.279809872667016,Bioinformatics
1222,2017,Turkey,0.818095992971064,60644358,0.629980659796343,0.3247240820103,Bioinformatics
1223,2017,United Kingdom,0.993099400115574,60644358,1.08018218643894,0.276214215246126,Bioinformatics
1224,2017,United States,1.04409170559392,60644358,1.02481308578176,0.256366220757987,Bioinformatics
1225,2018,Argentina,0.865856617457224,60644358,0.66720809708187,0.282010582010582,Bioinformatics
1226,2018,Australia,1.09838893755739,60644358,1.06315782026816,0.312451295997842,Bioinformatics
1227,2018,Austria,0.846263871999599,60644358,0.589435374109137,0.335001142457942,Bioinformatics
1228,2018,Bangladesh,0,60644358,3.80308615336666,0.17211208331898,Bioinformatics
1229,2018,Belgium,0.999368085842374,60644358,1.31090359760754,0.315964431009381,Bioinformatics
1230,2018,Brazil,0.739790532436596,60644358,1.11231202224924,0.416781549876455,Bioinformatics
1231,2018,Canada,1.15301175678468,60644358,1.07969389109061,0.309495156231622,Bioinformatics
1232,2018,Chile,0.865856617457224,60644358,0.675548198295393,0.358548311306544,Bioinformatics
1233,2018,China,1.27607205589666,60644358,0.892224552907802,0.259292715325229,Bioinformatics
1234,2018,Colombia,0.439496986921513,60644358,0.0987102390203314,0.39629884320179,Bioinformatics
1235,2018,Croatia,0,60644358,2.22533524144365,0.529308960909854,Bioinformatics
1236,2018,Czechia,0.988180837004676,60644358,0.991630382818926,0.485006497527506,Bioinformatics
1237,2018,Denmark,1.66762857085472,60644358,0.771348720469031,0.295319762980402,Bioinformatics
1238,2018,Estonia,0.614369445886757,60644358,0.219690470990372,0.40084211696678,Bioinformatics
1239,2018,Finland,0.885496139327665,60644358,1.01804467263353,0.327971107918045,Bioinformatics
1240,2018,France,1.20705127164091,60644358,0.806925806101254,0.324472604636432,Bioinformatics
1241,2018,Germany,1.42257735701502,60644358,0.989205093519724,0.303000840716377,Bioinformatics
1242,2018,Greece,0.29747224891929,60644358,1.88564232296783,0.397310841359134,Bioinformatics
1243,2018,Hong Kong,1.22627607509991,60644358,1.26696218874447,0.215340443032751,Bioinformatics
1244,2018,Hungary,1.08042434495948,60644358,1.84335632403084,0.427118979024605,Bioinformatics
1245,2018,India,1.3072923599782,60644358,0.538973955496379,0.324194353445224,Bioinformatics
1246,2018,Iran,0.216396932451265,60644358,2.93830672656637,0.32406462585034,Bioinformatics
1247,2018,Ireland,0.775259305458466,60644358,0.65507704077129,0.373117526823139,Bioinformatics
1248,2018,Israel,1.10575143729484,60644358,0.441775388531047,0.313247426252155,Bioinformatics
1249,2018,Italy,1.09048576856694,60644358,1.32015525773756,0.350570264894095,Bioinformatics
1250,2018,Japan,0.908010124625874,60644358,1.01620925555546,0.160472527848469,Bioinformatics
1251,2018,Malaysia,1.35203010175795,60644358,0.878761883961487,0.464166666666667,Bioinformatics
1252,2018,Mexico,1.04695590669641,60644358,1.03681258251571,0.294644221426616,Bioinformatics
1253,2018,Netherlands,1.16313753949461,60644358,1.20642859188972,0.29540904647402,Bioinformatics
1254,2018,New Zealand,1.20580448401664,60644358,0.72058474484842,0.344616676828156,Bioinformatics
1255,2018,Norway,0.93900681743824,60644358,1.03224260970022,0.323795217649109,Bioinformatics
1256,2018,Poland,0.618995593589281,60644358,1.83588470025075,0.382852657845937,Bioinformatics
1257,2018,Portugal,1.25655142203399,60644358,0.326397271185695,0.475897427996084,Bioinformatics
1258,2018,Russia,1.55044601491794,60644358,0.563722759575294,0.337327384349926,Bioinformatics
1259,2018,Saudi Arabia,1.34469837515971,60644358,1.005467085835,0.230388460745604,Bioinformatics
1260,2018,Singapore,1.06026986275509,60644358,1.00435484348342,0.298041688475444,Bioinformatics
1261,2018,South Africa,0.788561370728697,60644358,0.965732132271078,0.319675171782461,Bioinformatics
1262,2018,South Korea,0.900515211917634,60644358,0.562158311583873,0.204745925256149,Bioinformatics
1263,2018,Spain,1.36409861874778,60644358,0.666887323958273,0.335692038130583,Bioinformatics
1264,2018,Sweden,1.43785544493608,60644358,0.85870113169302,0.32722479350954,Bioinformatics
1265,2018,Switzerland,1.50340515814659,60644358,0.935773065912742,0.298954050155657,Bioinformatics
1266,2018,Taiwan,0.394683556245419,60644358,1.0008121456228,0.282487368836338,Bioinformatics
1267,2018,Thailand,0,60644358,1.25319086060595,0.386186848578153,Bioinformatics
1268,2018,Turkey,1.02389957332151,60644358,0.724848559906694,0.32326391977505,Bioinformatics
1269,2018,United Kingdom,1.19702468075415,60644358,1.19987688298814,0.319403859508759,Bioinformatics
1270,2018,United States,1.40369903872283,60644358,0.933457365956755,0.311832432344519,Bioinformatics
1271,2019,Australia,1.09197851191602,60644358,0.97332818225243,0.344839932221397,Bioinformatics
1272,2019,Austria,0.872948938051613,60644358,0.546917740503746,0.331499070966717,Bioinformatics
1273,2019,Belgium,1.32854143362685,60644358,1.56172357100955,0.311243837726406,Bioinformatics
1274,2019,Brazil,0.904396117453822,60644358,0.752882202156497,0.387992766605167,Bioinformatics
1275,2019,Canada,0.907307586407083,60644358,1.07285089112477,0.33029751375209,Bioinformatics
1276,2019,Chile,0.741684755789741,60644358,0.80343345623635,0.306657309143603,Bioinformatics
1277,2019,China,1.21779976458554,60644358,0.730180852310954,0.290911047986627,Bioinformatics
1278,2019,Colombia,0.391243563629256,60644358,0.544039226080042,0.437743479469679,Bioinformatics
1279,2019,Czechia,0.766509506552905,60644358,1.0667435805491,0.351723673152245,Bioinformatics
1280,2019,Denmark,1.936440066371,60644358,1.23803798242574,0.308995114215505,Bioinformatics
1281,2019,Estonia,1.31127812445913,60644358,0.459104832135057,0.303056750397515,Bioinformatics
1282,2019,Finland,1.0225087349468,60644358,1.03358056768229,0.318850993528408,Bioinformatics
1283,2019,France,1.30720451307249,60644358,0.784806714592539,0.349329389256655,Bioinformatics
1284,2019,Germany,1.45199429812711,60644358,0.947061454695393,0.311146891520872,Bioinformatics
1285,2019,Greece,1.3094873517385,60644358,1.04622928092316,0.356909942967392,Bioinformatics
1286,2019,Hong Kong,1.14109241069872,60644358,0.394231323246408,0.29056421348267,Bioinformatics
1287,2019,Hungary,0.633805455060517,60644358,1.91666936017359,0.307758691852176,Bioinformatics
1288,2019,India,1.36781744623865,60644358,0.630161265729779,0.309837015632102,Bioinformatics
1289,2019,Ireland,1.22783017624076,60644358,0.686918214747528,0.34498230920882,Bioinformatics
1290,2019,Israel,0.933214426397095,60644358,0.998942081785389,0.313748024996265,Bioinformatics
1291,2019,Italy,1.05669708714097,60644358,1.47087949556206,0.368997724015513,Bioinformatics
1292,2019,Japan,0.697158581112938,60644358,0.587696694839552,0.18234698340629,Bioinformatics
1293,2019,Kenya,0.391243563629256,60644358,0.412150928848517,0.267127842127842,Bioinformatics
1294,2019,Mexico,0.830771025363949,60644358,0.584988415139831,0.278580344599096,Bioinformatics
1295,2019,Netherlands,1.37984488706407,60644358,1.21320113654062,0.332177841485707,Bioinformatics
1296,2019,New Zealand,1.06423255481429,60644358,0.934775302543028,0.277588781973835,Bioinformatics
1297,2019,Norway,1.15096134473538,60644358,1.15608335542009,0.331049395551308,Bioinformatics
1298,2019,Poland,1.36169825662881,60644358,0.874916884046852,0.346794790359005,Bioinformatics
1299,2019,Portugal,0.852885671621531,60644358,0.608999133671689,0.482026745858231,Bioinformatics
1300,2019,Russia,1.12264401886541,60644358,0.664936831875607,0.353722692956993,Bioinformatics
1301,2019,Saudi Arabia,1.92483268079231,60644358,1.03037732212129,0.272362555109561,Bioinformatics
1302,2019,Singapore,1.2945539024036,60644358,1.49735566811021,0.277957681747578,Bioinformatics
1303,2019,South Africa,0.556235888308724,60644358,1.52391940078443,0.321459978326026,Bioinformatics
1304,2019,South Korea,1.21835814277309,60644358,0.910872372432339,0.208489951938041,Bioinformatics
1305,2019,Spain,1.14669768091655,60644358,1.03187423832776,0.358985492742574,Bioinformatics
1306,2019,Sweden,1.27231720966519,60644358,0.995383375332267,0.351650296273977,Bioinformatics
1307,2019,Switzerland,1.39238495322449,60644358,0.911243148160602,0.342522301432499,Bioinformatics
1308,2019,Taiwan,0.493239926584616,60644358,0.546224122570324,0.207952130956457,Bioinformatics
1309,2019,Turkey,1.60837182690847,60644358,0.485749309000038,0.391218005215011,Bioinformatics
1310,2019,United Kingdom,1.18972225722707,60644358,1.1500829227795,0.334414957084731,Bioinformatics
1311,2019,United States,1.24414074589206,60644358,0.959522374814673,0.340525293627035,Bioinformatics
1312,2020,United States,1.00618296059622,60644358,1.27690100430416,0.343669754589434,Bioinformatics
1313,2015,United Kingdom,2.79185835256748,70410870,1.6414869663116,0.314504849988721,Clinical psychology
1314,2015,United States,3.4594316186373,70410870,0.603858953905272,0.268676633999215,Clinical psychology
1315,2016,Australia,2.62581458369391,70410870,0.448776711996115,0.407364264234493,Clinical psychology
1316,2016,France,3.23592635062903,70410870,0.0993395060069342,0.265602280988731,Clinical psychology
1317,2016,Netherlands,3.68970373219955,70410870,5.69510785824345,0.365363408521303,Clinical psychology
1318,2016,United Kingdom,4.3430748566637,70410870,1.10381514110796,0.303699643194558,Clinical psychology
1319,2016,United States,4.19026917249071,70410870,0.69463210000839,0.290223253096406,Clinical psychology
1320,2017,Australia,4.18788919491935,70410870,0.705105331777945,0.367035340820171,Clinical psychology
1321,2017,Brazil,2.85538854220753,70410870,0,0.320454545454545,Clinical psychology
1322,2017,Canada,4.05656476213095,70410870,0.390480714421433,0.3782616174675,Clinical psychology
1323,2017,Denmark,3.25315843654077,70410870,0.266193169552265,0.296574383766084,Clinical psychology
1324,2017,France,3.81366068968819,70410870,0.846678339684828,0.340736827275289,Clinical psychology
1325,2017,Germany,3.80638229940655,70410870,3.20641772415228,0.34624906282801,Clinical psychology
1326,2017,Netherlands,4.51883335915201,70410870,1.37809969222304,0.434301333345354,Clinical psychology
1327,2017,Sweden,4.09115981239954,70410870,0.973711849014885,0.364566173926036,Clinical psychology
1328,2017,Switzerland,3.90576458465545,70410870,0,0.39068184436109,Clinical psychology
1329,2017,United Kingdom,4.98643932257014,70410870,1.63073926297857,0.346622645826431,Clinical psychology
1330,2017,United States,4.87655015122431,70410870,0.657890371491349,0.360298196498727,Clinical psychology
1331,2018,Australia,4.41898073387796,70410870,0.185456373006353,0.349894346737362,Clinical psychology
1332,2018,Brazil,3.25162916738782,70410870,1.03764292816306,0.490105369633233,Clinical psychology
1333,2018,Canada,4.37687791544443,70410870,0.952024607735815,0.423657013550887,Clinical psychology
1334,2018,China,3.93641466931546,70410870,0.730052028681357,0.302437693025928,Clinical psychology
1335,2018,Denmark,3.24022392894185,70410870,1.27308249466301,0.323591174906964,Clinical psychology
1336,2018,France,3.56006000061681,70410870,1.38507320310232,0.421565989244507,Clinical psychology
1337,2018,Germany,4.55098163303927,70410870,0.823360453648915,0.383527071359095,Clinical psychology
1338,2018,Italy,3.47907957062417,70410870,0.590109909527848,0.426078252369456,Clinical psychology
1339,2018,Japan,3.2483650467509,70410870,0.594649216524216,0.241607204285223,Clinical psychology
1340,2018,Netherlands,4.05901324164829,70410870,1.82553528778551,0.342116446056825,Clinical psychology
1341,2018,Norway,2.58496250072116,70410870,1.27775864707683,0.313484030589294,Clinical psychology
1342,2018,South Africa,3.25162916738782,70410870,2.39085767468499,0.293650793650794,Clinical psychology
1343,2018,Spain,4.5625,70410870,1.67245092147436,0.488461068972529,Clinical psychology
1344,2018,Sweden,3.71440934524794,70410870,2.99672469490309,0.375424098150958,Clinical psychology
1345,2018,Switzerland,3.75886709923353,70410870,0.508302891933029,0.330881627636563,Clinical psychology
1346,2018,United Kingdom,5.09118428139511,70410870,1.54159165397221,0.406784176130298,Clinical psychology
1347,2018,United States,5.10866950950086,70410870,0.587626753942758,0.398106179294436,Clinical psychology
1348,2019,Australia,4.39818561071602,70410870,1.57689673791369,0.341833793458324,Clinical psychology
1349,2019,Belgium,3.37878349348618,70410870,0.615007100868283,0.248203463203463,Clinical psychology
1350,2019,Brazil,4.01219873517385,70410870,0.863674231905279,0.344809335434335,Clinical psychology
1351,2019,Canada,4.84636783651287,70410870,1.09574547589815,0.407104881258037,Clinical psychology
1352,2019,China,4.24884172021162,70410870,0.287545387305003,0.256115690981371,Clinical psychology
1353,2019,Denmark,3.91390976555739,70410870,1.38021785906401,0.414785115562456,Clinical psychology
1354,2019,Finland,3.82088885135019,70410870,3.09893474401246,0.360519449379115,Clinical psychology
1355,2019,France,4.21088137993983,70410870,0.369764702067639,0.458792634507673,Clinical psychology
1356,2019,Germany,5.18926706463415,70410870,1.07603191411287,0.355769064078991,Clinical psychology
1357,2019,Greece,2.58496250072116,70410870,27.6043571812803,0.350330908159044,Clinical psychology
1358,2019,India,3.78494182743764,70410870,0,0.449200598113642,Clinical psychology
1359,2019,Israel,3.61057724333164,70410870,2.02743866303188,0.399466318815912,Clinical psychology
1360,2019,Italy,3.8117687959732,70410870,0.491247971740785,0.408370024491072,Clinical psychology
1361,2019,Japan,4.02402442086502,70410870,0.443032893032893,0.284746928272856,Clinical psychology
1362,2019,Netherlands,4.58404370347478,70410870,1.31383693690234,0.407393378647289,Clinical psychology
1363,2019,New Zealand,2.58496250072116,70410870,2.46636868286353,0.434990560486935,Clinical psychology
1364,2019,Norway,3.89729971755172,70410870,4.18666083916084,0.300854086796799,Clinical psychology
1365,2019,Portugal,3.09579525500093,70410870,0,0.591023166023166,Clinical psychology
1366,2019,Singapore,3.84026556519493,70410870,5.48710463848079,0.465079365079365,Clinical psychology
1367,2019,South Africa,2.86624789731273,70410870,0,0.365970828467864,Clinical psychology
1368,2019,Spain,3.95324703240982,70410870,1.73780456831304,0.433532330833206,Clinical psychology
1369,2019,Sweden,4.14501861679975,70410870,1.23106910242416,0.504472653662252,Clinical psychology
1370,2019,Switzerland,4.43363498214804,70410870,0.238047524614689,0.401666892876462,Clinical psychology
1371,2019,United Kingdom,4.96593137561475,70410870,1.03946888672824,0.42384756545127,Clinical psychology
1372,2019,United States,5.10186546873117,70410870,0.547504948365439,0.399460736036959,Clinical psychology
1373,2014,United Kingdom,0.773226674287634,70721500,1.07935076645627,0.224465008675535,Computational biology
1374,2014,United States,0.796465549493232,70721500,1.18160224573526,0.132571428571429,Computational biology
1375,2015,United Kingdom,0.619382194678764,70721500,1.18714682385035,0.193851402890304,Computational biology
1376,2015,United States,0.712064054890548,70721500,1.188847315501,0.229937867175744,Computational biology
1377,2016,Netherlands,0,70721500,0.489317142951705,0.258100233100233,Computational biology
1378,2016,United Kingdom,1.05102142175423,70721500,0.895697250541064,0.250157409699939,Computational biology
1379,2016,United States,1.21331826291539,70721500,0.968411407069317,0.235799088571502,Computational biology
1380,2017,Australia,0.865856617457224,70721500,0.36653902335926,0.152857142857143,Computational biology
1381,2017,Canada,0,70721500,1.28557718108652,0.21669328830833,Computational biology
1382,2017,China,0.991264260535429,70721500,0.319774897724989,0.280492424242424,Computational biology
1383,2017,France,1.10501399711353,70721500,0.88026749406357,0.231084656084656,Computational biology
1384,2017,Germany,1.11607627968299,70721500,1.27788832234797,0.223726851851852,Computational biology
1385,2017,Israel,1.24067053167669,70721500,4.08296398946727,0.264700577200577,Computational biology
1386,2017,Netherlands,1.12117746090349,70721500,1.15723829779437,0.183659859410948,Computational biology
1387,2017,Switzerland,0.979868756651153,70721500,1.47261416194385,0.330723905723906,Computational biology
1388,2017,United Kingdom,1.2016338999588,70721500,1.13148629563945,0.204156388156948,Computational biology
1389,2017,United States,1.19040184242886,70721500,0.950202002475769,0.205495037020204,Computational biology
1390,2018,Australia,0.476453230748422,70721500,1.15293941500882,0.236152956622881,Computational biology
1391,2018,Austria,0.439496986921513,70721500,0.620708530176958,0.310405011655012,Computational biology
1392,2018,Belgium,0.291818256598886,70721500,1.1807665929888,0.275322417427681,Computational biology
1393,2018,Brazil,0.747584679824574,70721500,0.441369589075495,0.240395085607852,Computational biology
1394,2018,Canada,0.528592678978887,70721500,0.679071949239779,0.250986379671846,Computational biology
1395,2018,China,0.262311219614337,70721500,1.54470449695087,0.226319216497788,Computational biology
1396,2018,Denmark,0,70721500,0.791445968052258,0.248071928071928,Computational biology
1397,2018,Finland,0,70721500,0.469025452272788,0.289962179180508,Computational biology
1398,2018,France,0.429819629293974,70721500,0.606146555140892,0.306366130542686,Computational biology
1399,2018,Germany,0.289986047033209,70721500,0.763306214698381,0.236432177097621,Computational biology
1400,2018,India,0.337290066617014,70721500,2.93655691703475,0.341939484126984,Computational biology
1401,2018,Israel,0.345117314944953,70721500,0.599609514062633,0.324315818281336,Computational biology
1402,2018,Italy,0.766509506552905,70721500,0.733715388533603,0.242309797482211,Computational biology
1403,2018,Japan,0.870061934555718,70721500,0.44750697685258,0.138345864661654,Computational biology
1404,2018,Mexico,0,70721500,0.327546551715683,0.251767676767677,Computational biology
1405,2018,Netherlands,0.156491062905702,70721500,0.863805276963793,0.226620956904885,Computational biology
1406,2018,Norway,0,70721500,0.438984565866886,0.166305916305916,Computational biology
1407,2018,Singapore,0.322756958897398,70721500,0.87297436423339,0.288074017485782,Computational biology
1408,2018,South Korea,0.721928094887362,70721500,2.31412025957995,0.0933441558441559,Computational biology
1409,2018,Spain,0.574828144380386,70721500,0.601945525929422,0.284617337395115,Computational biology
1410,2018,Sweden,0.521474396423818,70721500,0.9696287129157,0.265964831197906,Computational biology
1411,2018,Switzerland,0.276195427647939,70721500,0.814947785839457,0.222442298579263,Computational biology
1412,2018,Turkey,0.773228348524918,70721500,2.51442047194761,0.157638888888889,Computational biology
1413,2018,United Kingdom,0.471034135153276,70721500,1.01637862830397,0.251357486557214,Computational biology
1414,2018,United States,0.541958330763602,70721500,1.19207717773255,0.246158176764543,Computational biology
1415,2019,Australia,0.0914016201473927,70721500,1.06121423431025,0.26262128326263,Computational biology
1416,2019,Austria,0,70721500,0.318027376885356,0.271783499724676,Computational biology
1417,2019,Belgium,0,70721500,1.35202512731146,0.255257446670951,Computational biology
1418,2019,Brazil,0.322756958897398,70721500,0.271241760971716,0.22539025738754,Computational biology
1419,2019,Canada,0.160129251188613,70721500,1.20443765158204,0.224836774092348,Computational biology
1420,2019,China,0.106187835462096,70721500,1.02345949712806,0.213023862641052,Computational biology
1421,2019,Denmark,0.143726169939382,70721500,1.17998859668882,0.247206029750181,Computational biology
1422,2019,Finland,0,70721500,0.648825283153415,0.253726774878456,Computational biology
1423,2019,France,0.33918650232704,70721500,0.658051237720666,0.346210424989332,Computational biology
1424,2019,Germany,0.300593465294821,70721500,0.857350790197873,0.244208435241139,Computational biology
1425,2019,Hong Kong,0,70721500,1.27038109788444,0.153211936999171,Computational biology
1426,2019,India,0.819064959250486,70721500,0.386790052968677,0.262193646809031,Computational biology
1427,2019,Israel,0.668912825088409,70721500,1.41495231241366,0.265727019474608,Computational biology
1428,2019,Italy,0.16866093149667,70721500,1.10566756157909,0.243899389109309,Computational biology
1429,2019,Japan,0,70721500,0.904390353017732,0.0967362312098885,Computational biology
1430,2019,Mexico,0.391243563629256,70721500,0.134648687794203,0.294327894327894,Computational biology
1431,2019,Netherlands,0.353359335021421,70721500,0.925264372840447,0.220629686436676,Computational biology
1432,2019,Norway,0.276195427647939,70721500,0.28175237920937,0.233425536881419,Computational biology
1433,2019,Portugal,0.413816850303634,70721500,0.0934502086929919,0.4125,Computational biology
1434,2019,Russia,0,70721500,1.4191971693509,0.27090792939147,Computational biology
1435,2019,Saudi Arabia,0,70721500,3.2728811726341,0.142226018328859,Computational biology
1436,2019,Singapore,0,70721500,1.20627929936734,0.206382897442295,Computational biology
1437,2019,South Korea,0.439496986921513,70721500,0.743334536726903,0.149856760886173,Computational biology
1438,2019,Spain,0.301496929534381,70721500,1.39473870795061,0.239372568650616,Computational biology
1439,2019,Sweden,0.219297308132175,70721500,0.644373651708108,0.23864562082467,Computational biology
1440,2019,Switzerland,0.454175782069243,70721500,0.760061697369667,0.229886687061656,Computational biology
1441,2019,Taiwan,0.413816850303634,70721500,1.50871421263384,0.258348687240903,Computational biology
1442,2019,United Kingdom,0.370544642874872,70721500,0.98981636486952,0.262698950579708,Computational biology
1443,2019,United States,0.420083030623073,70721500,1.14402080821413,0.252381712713308,Computational biology
1444,2020,United States,0.123949867711008,70721500,1.30243902439024,0.259604553543367,Computational biology
1445,2016,United States,2.99663084828468,71240020,2.87776155717762,0.223280423280423,Stereochemistry
1446,2017,Netherlands,3.27761343681912,71240020,0,0.119047619047619,Stereochemistry
1447,2017,United Kingdom,3.97945944659309,71240020,0,0.219087301587302,Stereochemistry
1448,2017,United States,4.32451178664487,71240020,0,0.245049247890157,Stereochemistry
1449,2018,Australia,3.41041725276052,71240020,0,0.327886002886003,Stereochemistry
1450,2018,Brazil,3.32323142879762,71240020,0,0.413260582010582,Stereochemistry
1451,2018,China,3.78212222414531,71240020,2.00242842152601,0.316183574879227,Stereochemistry
1452,2018,France,3.6292196865241,71240020,0,0.416808878256247,Stereochemistry
